round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
130,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,473,483
131,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,483,483
132,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,484,484
133,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,484,494
134,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,494,494
135,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,495,495
136,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,495,505
137,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,505,505
138,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,506,506
139,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,506,516
140,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,516,516
141,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,517,517
142,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,517,527
143,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,527,527
144,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,528,528
145,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,528,538
146,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,538,538
147,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,539,539
148,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,539,549
149,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,549,549
150,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,550,550
151,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,550,560
152,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,560,560
153,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,561,561
154,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,561,571
155,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,571,571
156,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,572,572
157,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,572,582
158,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,582,582
159,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,583,583
160,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,583,593
161,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,593,593
162,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,594,594
163,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,594,604
164,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,604,604
165,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,605,605
166,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,605,615
167,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,615,615
168,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,616,616
169,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,616,626
170,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,626,626
171,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,627,627
172,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,627,637
173,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,637,637
174,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,638,638
175,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,638,648
176,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,648,648
177,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,649,649
178,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,649,659
179,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,659,659
180,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,660,660
181,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,660,670
182,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,670,670
183,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,671,671
184,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,671,681
185,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,681,681
186,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,682,682
187,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,682,692
188,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,692,692
189,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,693,693
190,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,693,703
191,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,703,703
192,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,704,704
193,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,704,714
194,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,714,714
195,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,715,715
196,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,715,725
197,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,725,725
198,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,726,726
199,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,726,736
200,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,736,736
201,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,737,737
202,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,737,747
203,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,747,747
204,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,748,748
205,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,748,758
206,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,758,758
207,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,759,759
208,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,759,769
209,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,769,769
210,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,770,770
211,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,770,780
212,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,780,780
213,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,781,781
214,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,781,791
215,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,791,791
216,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,792,792
217,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,792,802
218,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,802,802
219,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,803,803
220,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,803,813
221,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,813,813
222,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,814,814
223,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,814,824
224,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,824,824
225,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,825,825
226,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,825,835
227,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,835,835
228,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,836,836
229,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,836,846
230,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,846,846
231,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,847,847
232,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,847,857
233,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,857,857
234,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,858,858
235,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,858,868
236,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,868,868
237,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,869,869
238,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,869,879
239,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,879,879
240,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,880,880
241,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,880,890
242,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,890,890
243,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,891,891
244,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,891,901
245,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,901,901
246,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,902,902
247,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,902,912
248,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,912,912
249,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,913,913
250,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,913,923
251,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,923,923
252,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,924,924
253,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,924,934
254,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,934,934
255,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,935,935
256,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,935,945
257,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,945,945
258,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,1,1,946,946
259,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,C,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,D,0,10,946,956
260,player_0a7d5f5f-11f4-4995-b9fa-e700fa0d2495@localhost,WinStayLoseShift,D,player_0542e414-c49b-4ae0-88a3-bdce4e1eb073@localhost,SuspiciousTitForTat,C,10,0,956,956
